code;syll_lang_swe;syll_lang_eng;content;goals_swe;goals_eng;eligibility;literature;exam_comments;req_for_grade;valid_from;equipment;instruction_lang;cycle;credits;title_swe;title_eng;grade_scale;department;examiner;n_exam_modules;n_course_subjects;ethics_keywords;n_rows;n_ilos;n_higher_grade_ilos;n_purpose_ilos;bloom_knowledge;bloom_comprehension;bloom_application;bloom_analysis;bloom_evaluation;bloom_synthesis;total_highest_bloom
SF1674;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Tomas Ekholm);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1676;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Kevin Schnelli);2;1;0;4;3;0;0;0;0;1;0;0;1;5
SF1677;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Lars Filipsson);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1678;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Kathlén Kohn);1;1;0;7;2;0;3;0;0;1;0;0;0;2
SF1679;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Liviana Palmisano);1;1;0;8;2;0;4;0;0;1;0;0;0;2
SF1680;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;8.0;1;1;PF;SCI/Matematik;(Roy Skjelnes);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1681;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Mats Boij);1;1;0;5;2;1;0;0;1;0;0;0;1;5
SF1682;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;11.0;1;1;AF;SCI/Matematik;(Lilian Matthiesen,Ozan Öktem);2;1;0;4;3;0;0;0;0;2;0;0;0;2
SF1683;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;9.0;1;1;AF;SCI/Matematik;(Mattias Dahl);2;1;0;7;3;2;0;0;1;1;0;0;0;2
SF1684;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;1;7.5;1;1;AF;SCI/Matematik;(Maria Saprykina,Tommy Ekola);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1685;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;1;7.5;1;1;AF;SCI/Matematik;(Erik Lindgren);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1686;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;1;7.5;1;1;AF;SCI/Matematik;(Roy Skjelnes);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1687;swedish;NO_ENG_TEXT;1;1;0;1;0;1;0;0;0;Svenska;1;3.0;1;1;AF;SCI/Matematik;(Mattias Dahl);1;0;0;7;3;2;0;0;1;1;0;0;0;2
SF1688;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Svante Linusson);1;1;0;8;2;0;4;0;0;1;0;0;1;5
SF1689;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Tommy Ekola);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1690;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;1;6.0;1;1;AF;SCI/Matematik;(Tommy Ekola);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF1691;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Pär Kurlberg);1;0;0;6;2;1;0;0;1;1;0;0;0;2
SF1692;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;5.5;1;1;AF;SCI/Matematik;(Pär Kurlberg);2;0;0;4;3;0;0;1;0;1;0;0;1;5
SF1693;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;11.0;1;1;AF;SCI/Matematik;(Anders Szepessy);2;0;0;6;4;0;0;0;0;3;0;0;1;5
SF1694;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;10.5;1;1;AF;SCI/Matematik;(Mats Boij,Mattias Sandberg);3;0;0;7;3;0;2;0;0;2;0;0;0;2
SF1811;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;1;6.0;1;1;AF;SCI/Matematik;(Anders Forsgren);2;2;0;6;3;1;0;0;0;1;0;0;2;5
SF1861;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;1;6.0;1;1;AF;SCI/Matematik;(Per Enqvist);2;2;0;6;3;1;0;0;0;1;0;0;2;5
SF1900;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;1;6.0;1;1;AF;SCI/Matematik;(Mykola Shykula);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1904;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;3.0;1;1;AF;SCI/Matematik;(Martina Scolamiero);1;2;0;5;2;1;0;0;0;2;0;0;0;2
SF1910;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Björn-Olof Skytt);2;1;0;4;3;0;0;0;0;2;0;1;0;4
SF1911;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Celia Garcia Pareja);2;1;0;4;3;0;0;0;0;2;0;1;0;4
SF1912;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Mykola Shykula);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1914;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Björn-Olof Skytt);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1915;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Björn-Olof Skytt);1;0;0;3;2;0;0;0;0;2;0;0;0;2
SF1916;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Björn-Olof Skytt);1;0;0;3;2;0;0;0;0;2;0;0;0;2
SF1917;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Mykola Shykula);1;0;0;3;2;0;0;0;0;2;0;0;0;2
SF1918;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Joakim Andén-Pantera);1;0;0;3;2;0;0;0;0;2;0;0;0;2
SF1919;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Mykola Shykula);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1920;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Björn-Olof Skytt);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1921;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Björn-Olof Skytt);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1922;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Pierre Nyquist);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1923;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Boualem Djehiche);1;1;0;3;2;0;0;0;0;2;0;0;0;2
SF1925;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Björn-Olof Skytt);2;0;0;4;3;0;0;0;0;3;0;0;0;2
SF1930;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Matematik;(Liam Solus);2;0;0;4;3;0;0;0;0;0;0;0;3;5
SF1935;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Matematik;(Boualem Djehiche);2;0;0;4;3;0;0;0;0;3;0;0;0;2
SF250X;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;30.0;1;1;PF;SCI/Matematik;(Anders Szepessy,Anna Nissen,Anna-Karin Tornberg,Elias Jarlebring,Jennifer Ryan,Katarina Gustavsson,Mattias Sandberg,Olof Runborg,Ozan Öktem,Sara Zahedi);1;1;1;10;9;0;0;0;1;2;0;2;3;5
SF2520;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Olof Runborg);2;2;0;10;8;0;0;0;2;1;3;1;1;5
SF2521;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Jennifer Ryan);3;2;1;6;4;0;0;0;1;1;0;0;1;5
SF2524;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Elias Jarlebring);2;2;0;4;3;0;0;0;0;0;1;1;1;5
SF2525;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;PF;SCI/Matematik;(Anders Szepessy);2;0;0;12;11;0;0;0;0;1;2;0;8;5
SF2526;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Elias Jarlebring);2;0;0;5;4;0;0;0;0;1;1;1;1;5
SF2561;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Jennifer Ryan);2;2;0;6;4;0;0;0;0;0;1;1;2;5
SF2565;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Katarina Gustavsson);2;2;1;6;4;0;0;0;0;1;0;0;3;5
SF2566;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;6.0;1;1;AF;SCI/Matematik;(Mattias Sandberg);1;2;1;5;2;0;0;0;1;0;0;0;0;1
SF2567;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;false;1;2;1;6;3;0;0;0;1;0;0;0;0;1
SF2568;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Mattias Sandberg);2;2;0;7;5;0;0;1;0;1;0;1;2;5
SF259X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;AF;SCI/Matematik;(Anders Szepessy,Anna Nissen,Anna-Karin Tornberg,Elias Jarlebring,Jennifer Ryan,Katarina Gustavsson,Mattias Sandberg,Olof Runborg,Ozan Öktem,Sara Zahedi);1;1;1;10;9;0;0;1;2;1;0;2;3;5
SF2701;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Sigrid Källblad Nordin);1;1;0;4;3;0;0;0;0;1;0;0;2;5
SF2705;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Håkan Hedenmalm);1;1;0;4;3;0;0;0;0;0;0;0;3;5
SF2717;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;2;6.0;1;1;AF;SCI/Matematik;(Danijela Damjanovic);1;1;0;4;3;0;0;0;2;1;0;0;0;2
SF2718;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;2;6.0;1;1;PF;SCI/Matematik;(Danijela Damjanovic);1;1;0;4;2;0;0;0;0;1;0;1;0;4
SF2719;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;6.0;1;1;AF;SCI/Matematik;(Håkan Hedenmalm);1;1;0;7;5;0;0;0;1;1;0;0;2;5
SF2723;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Liviana Palmisano);1;1;0;4;3;0;0;0;0;0;0;0;3;5
SF2724;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Henrik Shah Gholian);1;1;0;4;3;0;0;0;0;0;0;0;3;5
SF2725;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Håkan Hedenmalm);2;1;0;7;5;0;0;0;1;1;0;0;2;5
SF2728;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Lilian Matthiesen);1;1;0;4;3;0;0;0;0;0;0;0;3;5
SF2738;swedish;NO_ENG_TEXT;1;1;0;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;false;1;1;0;1;1;0;0;0;0;0;0;0;1;5
SF2739;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Hans Ringström);1;1;0;4;3;0;0;0;0;0;0;0;3;5
SF2740;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Katharina Jochemko);1;1;0;3;2;0;0;0;1;0;0;0;1;5
SF2741;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Katharina Jochemko,Svante Linusson);1;1;0;3;2;0;0;0;0;1;0;0;0;2
SF2743;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Kristian Bjerklöv);1;1;0;3;2;0;0;0;1;1;0;0;0;2
SF2745;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Jonatan Lenells);1;0;0;5;4;0;0;0;1;1;1;0;1;5
SF2750;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Tilman Bauer);1;0;0;3;2;0;0;0;0;0;0;1;1;5
SF278X;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;30.0;1;1;PF;SCI/Matematik;(Anders Szepessy,Danijela Damjanovic,David Rydh,Fredrik Viklund,Johan Håstad,John Andersson,Jonatan Lenells,Katharina Jochemko,Kathlén Kohn,Kevin Schnelli,Kristian Bjerklöv,Liam Solus,Lilian Matthiesen,Maria Saprykina,Martina Scolamiero,Mattias Dahl,Maurice Duits,Petter Brändén,Sandra Di Rocco,Svante Linusson,Tetyana Pavlenko,Tilman Bauer,Wojciech Chachólski,Xiaoming Hu);1;1;1;8;8;0;0;0;1;2;0;2;2;5
SF280X;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;30.0;1;1;PF;SCI/Matematik;(Anders Forsgren,Jan Kronqvist,Johan Karlsson,Per Enqvist,Xiaoming Hu);1;1;1;10;9;0;0;0;1;2;0;3;2;5
SF2812;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Jan Kronqvist);3;1;0;7;3;2;0;0;0;2;0;0;1;5
SF281X;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;30.0;1;1;PF;SCI/Matematik;(Anders Forsgren,Jan Kronqvist,Johan Karlsson,Per Enqvist,Xiaoming Hu);1;1;1;10;9;0;0;0;1;2;0;3;2;5
SF2822;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Anders Forsgren);3;1;0;7;3;2;0;0;0;2;0;0;1;5
SF2832;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Xiaoming Hu);2;1;0;6;3;1;0;0;0;1;2;0;0;3
SF2842;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Xiaoming Hu);2;1;0;6;3;1;0;0;0;2;0;1;0;4
SF2852;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Johan Karlsson);2;1;0;6;3;1;0;0;0;2;0;0;1;5
SF2863;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Per Enqvist);2;1;0;6;3;1;0;0;0;1;0;0;2;5
SF2866;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Per Enqvist);2;1;0;9;5;2;0;0;0;2;0;1;2;5
SF2868;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Per Enqvist);2;2;0;9;5;2;0;0;0;2;0;1;2;5
SF290X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;SCI/Matematik;(Boualem Djehiche,Camilla Johansson Landén,Fredrik Viklund,Henrik Hult,Jimmy Olsson,Joakim Andén-Pantera,Liam Solus,Martina Scolamiero,Pierre Nyquist,Sigrid Källblad Nordin);1;1;1;10;9;0;0;0;1;2;0;2;3;5
SF291X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;SCI/Matematik;(Boualem Djehiche,Camilla Johansson Landén,Henrik Hult,Jimmy Olsson,Joakim Andén-Pantera,Liam Solus,Martina Scolamiero,Pierre Nyquist,Sigrid Källblad Nordin);1;1;1;10;9;0;0;0;1;2;0;2;3;5
SF2930;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Henrik Hult);2;1;0;4;3;0;0;0;0;0;0;0;3;5
SF2935;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Pierre Nyquist);2;1;0;6;5;0;0;1;0;0;1;0;3;5
SF2940;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Kevin Schnelli);1;1;0;5;3;0;0;0;0;1;0;0;1;5
SF2942;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Camilla Johansson Landén);1;2;0;1;1;0;0;0;0;0;0;0;1;5
SF2943;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Gaultier Lambert);2;1;0;6;4;0;0;0;0;1;1;1;1;5
SF2955;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Jimmy Olsson);2;1;0;5;4;0;0;0;0;1;0;0;3;5
SF2956;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Wojciech Chachólski);1;1;0;3;2;0;0;0;0;1;1;0;0;3
SF2957;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Henrik Hult);2;1;0;4;3;0;0;0;0;0;0;0;3;5
SF2971;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Boualem Djehiche);1;1;0;3;2;0;0;0;0;1;0;0;1;5
SF2972;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Johan Karlander);2;1;0;6;4;0;0;0;1;1;2;0;0;3
SF2975;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Sigrid Källblad Nordin);2;2;0;4;3;0;0;0;0;0;1;0;2;5
SF2980;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;SCI/Matematik;(Henrik Hult);2;2;0;4;3;0;0;0;0;1;0;0;2;5
SG1102;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;6.0;1;1;AF;SCI/Mekanik;(Mihai Mihaescu);3;2;0;6;4;0;0;1;0;0;2;0;1;5
SG1109;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;8.0;1;1;AF;SCI/Mekanik;(Ruoli Wang);3;1;0;7;5;0;0;1;1;0;2;0;1;5
SG1112;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;9.0;1;1;AF;SCI/Mekanik;(Erik Lindborg);3;1;0;7;5;0;0;1;1;0;2;0;1;5
SG1113;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;6.0;1;1;AF;SCI/Mekanik;(Erik Lindborg);3;2;0;7;5;0;0;1;1;0;2;0;1;5
SG1115;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;SCI/Mekanik;(Jens Fransson);4;0;0;7;5;0;0;1;1;0;2;0;1;5
SG1117;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;7.5;1;1;AF;SCI/Mekanik;(Fredrik Lundell);2;1;0;6;1;2;0;0;0;0;0;0;1;5
SG1120;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;9.0;1;1;AF;SCI/Mekanik;(Ricardo Vinuesa Motilva);3;1;0;6;4;0;0;1;0;0;2;0;1;5
SG1130;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;9.0;1;1;AF;SCI/Mekanik;(Jens Fransson);3;1;0;6;4;0;0;1;0;0;2;0;1;5
SG1132;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;11.0;1;1;AF;SCI/Mekanik;(Arne Nordmark);4;1;0;6;4;0;0;1;0;0;2;0;1;5
SG1133;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;9.0;1;1;AF;SCI/Mekanik;(Outi Tammisola);3;1;0;6;4;0;0;1;0;0;2;0;1;5
SG1140;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;6.0;1;1;AF;SCI/Mekanik;(Michael Liverts,Nicholas Apazidis,Outi Tammisola);3;1;0;5;3;0;0;1;0;0;2;0;0;3
SG1216;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Mekanik;(Anders Dahlkild,Lisa Prahl Wittberg);5;1;0;6;5;0;0;0;0;2;0;2;1;5
SG1217;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;6.0;1;1;AF;SCI/Mekanik;(Lisa Prahl Wittberg);4;1;0;4;3;0;0;0;0;2;1;0;0;3
SG1218;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;4.0;1;1;AF;SCI/Mekanik;(Shervin Bagheri);4;0;0;3;3;0;0;0;0;1;0;1;1;5
SG1220;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;6.0;1;1;AF;SCI/Mekanik;(Lisa Prahl Wittberg);2;1;0;4;3;0;0;0;0;2;1;0;0;3
SG1301;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;1;3.0;1;1;AF;SCI/Mekanik;(Arne Nordmark);2;1;0;6;4;0;0;1;0;0;2;0;1;5
SG2010;english;english;1;1;1;1;0;1;1;0;0;Svenska;2;15.0;1;1;AF;SCI/Mekanik;(Mihai Mihaescu);1;1;0;0;0;0;0;0;0;0;0;0;0;-1
SG213X;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;30.0;1;1;PF;SCI/Mekanik;(Anders Dahlkild,Arne Nordmark,Dan Henningson,Erik Lindborg,Fredrik Lundell,Jens Fransson,Lisa Prahl Wittberg,Luca Brandt,Michael Liverts,Mihai Mihaescu,Outi Tammisola,Philipp Schlatter,Ricardo Vinuesa Motilva,Shervin Bagheri);1;1;1;8;8;0;0;0;1;2;0;2;2;5
SG2150;english;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.0;1;1;AF;SCI/Mekanik;(Arne Nordmark);2;0;0;0;0;0;0;0;0;0;0;0;0;-1
SG2211;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;6.0;1;1;AF;SCI/Mekanik;(Jens Fransson);3;1;0;6;4;0;0;0;0;1;1;2;0;4
SG2212;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Mekanik;(Mihai Mihaescu);2;1;0;1;1;0;0;0;0;0;0;0;0;-1
SG2214;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Mekanik;(Anders Dahlkild,Shervin Bagheri);2;1;0;5;3;0;0;0;0;0;0;3;0;4
SG2215;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Mekanik;(Michael Liverts);5;1;0;6;5;0;0;1;0;1;2;1;0;4
SG2218;english;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;SCI/Mekanik;(Erik Lindborg);2;0;0;0;0;0;0;0;0;0;0;0;0;-1
